kind,target,best_score_over_all_probes
impostor,Training__Digital_Persona__Fake__Gelatine__010_5_9.png__05d99726__010_5_9.png,6.3379574707
impostor,Training__Digital_Persona__Fake__Gelatine__010_6_0.png__986e02fe__010_6_0.png,14.4652525257
impostor,Training__Digital_Persona__Fake__Gelatine__010_6_4.png__878d66f6__010_6_4.png,23.7986491766
impostor,Training__Digital_Persona__Fake__Gelatine__010_6_9.png__049f3cb5__010_6_9.png,20.3625712947
impostor,Training__Digital_Persona__Fake__Gelatine__010_7_0.png__b1ee2953__010_7_0.png,10.7284290381
impostor,Training__Digital_Persona__Fake__Gelatine__010_7_4.png__8c3255e9__010_7_4.png,24.4500658839
impostor,Training__Digital_Persona__Fake__Gelatine__010_7_9.png__904fba3b__010_7_9.png,46.3923840619
impostor,Training__Digital_Persona__Fake__Gelatine__010_8_0.png__0f592f0c__010_8_0.png,1.5136947952
impostor,Training__Digital_Persona__Fake__Gelatine__010_8_4.png__6e569f80__010_8_4.png,4.02289147
impostor,Training__Digital_Persona__Fake__Gelatine__010_8_9.png__9dba0965__010_8_9.png,2.2750096707
impostor,Training__Digital_Persona__Fake__Gelatine__010_9_0.png__4ced7c42__010_9_0.png,13.0972996462
impostor,Training__Digital_Persona__Fake__Gelatine__010_9_4.png__b908cfbe__010_9_4.png,6.2146761574
impostor,Training__Digital_Persona__Fake__Gelatine__010_9_9.png__be6ad7e5__010_9_9.png,0.302274151
impostor,Training__Digital_Persona__Fake__Gelatine__012_0_0.png__3267e0e2__012_0_0.png,32.8949496022
impostor,Training__Digital_Persona__Fake__Gelatine__012_0_4.png__44952383__012_0_4.png,40.6330098793
impostor,Training__Digital_Persona__Fake__Gelatine__012_0_9.png__9957e380__012_0_9.png,0.0
impostor,Training__Digital_Persona__Fake__Gelatine__012_1_0.png__689bb26d__012_1_0.png,25.5358546805
impostor,Training__Digital_Persona__Fake__Gelatine__012_1_4.png__ccaa0f6b__012_1_4.png,34.4615788139
impostor,Training__Digital_Persona__Fake__Gelatine__012_1_9.png__9cf68861__012_1_9.png,1.3327638767
impostor,Training__Digital_Persona__Fake__Gelatine__012_2_0.png__4424606b__012_2_0.png,81.1802984082
impostor,Training__Digital_Persona__Fake__Gelatine__012_2_4.png__dd069845__012_2_4.png,30.780938821
impostor,Training__Digital_Persona__Fake__Gelatine__012_2_9.png__44e4d3f5__012_2_9.png,2.1778997378
impostor,Training__Digital_Persona__Fake__Gelatine__012_3_0.png__0edb30b9__012_3_0.png,4.8941673847
impostor,Training__Digital_Persona__Fake__Gelatine__012_3_4.png__e12a3d0e__012_3_4.png,25.7597429937
impostor,Training__Digital_Persona__Fake__Gelatine__012_3_9.png__43c5a292__012_3_9.png,6.6158346421
impostor,Training__Digital_Persona__Fake__Gelatine__012_4_0.png__b9c48531__012_4_0.png,4.1379563852
impostor,Training__Digital_Persona__Fake__Gelatine__012_4_4.png__acde9986__012_4_4.png,5.8617707858
impostor,Training__Digital_Persona__Fake__Gelatine__012_4_9.png__2cb61ebc__012_4_9.png,3.0973924577
impostor,Training__Digital_Persona__Fake__Gelatine__012_5_0.png__e484c620__012_5_0.png,31.7586253945
impostor,Training__Digital_Persona__Fake__Gelatine__012_5_4.png__a5094f48__012_5_4.png,17.3815589006
impostor,Training__Digital_Persona__Fake__Gelatine__012_5_9.png__b2e9cb1a__012_5_9.png,78.0987845181
impostor,Training__Digital_Persona__Fake__Gelatine__012_6_0.png__044a808f__012_6_0.png,43.7444375409
impostor,Training__Digital_Persona__Fake__Gelatine__012_6_4.png__7bdf7eff__012_6_4.png,86.2703682744
impostor,Training__Digital_Persona__Fake__Gelatine__012_6_9.png__81de0f88__012_6_9.png,34.9117197596
impostor,Training__Digital_Persona__Fake__Gelatine__012_7_0.png__4aa1d487__012_7_0.png,61.8720451367
impostor,Training__Digital_Persona__Fake__Gelatine__012_7_4.png__e956a196__012_7_4.png,61.5985793268
impostor,Training__Digital_Persona__Fake__Gelatine__012_7_9.png__593c6790__012_7_9.png,7.4893118994
impostor,Training__Digital_Persona__Fake__Gelatine__012_8_0.png__d553e1c9__012_8_0.png,9.9277095405
impostor,Training__Digital_Persona__Fake__Gelatine__012_8_4.png__a6abb5cd__012_8_4.png,31.5172900518
impostor,Training__Digital_Persona__Fake__Gelatine__012_8_9.png__c1d42543__012_8_9.png,17.9626751346
impostor,Training__Digital_Persona__Fake__Gelatine__012_9_0.png__353e0b9d__012_9_0.png,5.0104824865
impostor,Training__Digital_Persona__Fake__Gelatine__012_9_4.png__d6712d81__012_9_4.png,25.7377948323
impostor,Training__Digital_Persona__Fake__Gelatine__012_9_9.png__2ec37853__012_9_9.png,9.6603566808
impostor,Training__Digital_Persona__Fake__Gelatine__014_0_0.png__1bc43ab6__014_0_0.png,15.7062913939
impostor,Training__Digital_Persona__Fake__Gelatine__014_0_4.png__55628cad__014_0_4.png,46.6287387304
impostor,Training__Digital_Persona__Fake__Gelatine__014_0_9.png__cbb41e34__014_0_9.png,20.0082575241
impostor,Training__Digital_Persona__Fake__Gelatine__014_1_0.png__aee31cf1__014_1_0.png,5.7644879726
impostor,Training__Digital_Persona__Fake__Gelatine__014_1_4.png__aadc61c0__014_1_4.png,2.1009827741
impostor,Training__Digital_Persona__Fake__Gelatine__014_1_9.png__ca910f46__014_1_9.png,60.7912209181
impostor,Training__Digital_Persona__Fake__Gelatine__014_2_0.png__14965ec6__014_2_0.png,9.3032962132
impostor,Training__Digital_Persona__Fake__Gelatine__014_2_4.png__88d12ede__014_2_4.png,10.6917327292
impostor,Training__Digital_Persona__Fake__Gelatine__014_2_9.png__bee4f046__014_2_9.png,2.3818393009
impostor,Training__Digital_Persona__Fake__Gelatine__014_3_0.png__7dbeb0da__014_3_0.png,4.8117631511
impostor,Training__Digital_Persona__Fake__Gelatine__014_3_4.png__93cfa640__014_3_4.png,7.285841431
impostor,Training__Digital_Persona__Fake__Gelatine__014_3_9.png__164f4020__014_3_9.png,5.565667561
impostor,Training__Digital_Persona__Fake__Gelatine__014_4_0.png__842fa7fa__014_4_0.png,21.6169139368
impostor,Training__Digital_Persona__Fake__Gelatine__014_4_4.png__01df6d3d__014_4_4.png,17.0410175147
impostor,Training__Digital_Persona__Fake__Gelatine__014_4_9.png__5aa57ad9__014_4_9.png,25.2647292406
impostor,Training__Digital_Persona__Fake__Gelatine__014_5_0.png__d760715d__014_5_0.png,32.3012947855
impostor,Training__Digital_Persona__Fake__Gelatine__014_5_4.png__814b4755__014_5_4.png,5.1939377311
impostor,Training__Digital_Persona__Fake__Gelatine__014_5_9.png__e0e42e8d__014_5_9.png,5.7121844101
impostor,Training__Digital_Persona__Fake__Gelatine__014_6_0.png__be77d355__014_6_0.png,5.8559651973
impostor,Training__Digital_Persona__Fake__Gelatine__014_6_4.png__1160587e__014_6_4.png,2.5819810249
impostor,Training__Digital_Persona__Fake__Gelatine__014_6_9.png__90e92d33__014_6_9.png,20.6878991374
impostor,Training__Digital_Persona__Fake__Gelatine__014_7_0.png__e3c8af04__014_7_0.png,0.6496834257
impostor,Training__Digital_Persona__Fake__Gelatine__014_7_4.png__cd4c1d5b__014_7_4.png,2.1428640839
impostor,Training__Digital_Persona__Fake__Gelatine__014_7_9.png__4acb22eb__014_7_9.png,3.1618600567
impostor,Training__Digital_Persona__Fake__Gelatine__014_8_0.png__70257adc__014_8_0.png,6.0652113081
impostor,Training__Digital_Persona__Fake__Gelatine__014_8_4.png__36e6c6cb__014_8_4.png,3.219748197
impostor,Training__Digital_Persona__Fake__Gelatine__014_8_9.png__c0a5c4f2__014_8_9.png,3.9552919315
impostor,Training__Digital_Persona__Fake__Gelatine__014_9_0.png__249bc27d__014_9_0.png,9.3857370835
impostor,Training__Digital_Persona__Fake__Gelatine__014_9_4.png__6ee55ac8__014_9_4.png,19.73731827
impostor,Training__Digital_Persona__Fake__Gelatine__014_9_9.png__5ac4f09d__014_9_9.png,9.4992809828
impostor,Training__Digital_Persona__Fake__Gelatine__019_0_0.png__b6a2f906__019_0_0.png,35.3152740314
impostor,Training__Digital_Persona__Fake__Gelatine__019_0_4.png__154483b1__019_0_4.png,38.2753178922
impostor,Training__Digital_Persona__Fake__Gelatine__019_0_9.png__da147f62__019_0_9.png,13.0040249535
impostor,Training__Digital_Persona__Fake__Gelatine__019_1_0.png__c1b62e9d__019_1_0.png,53.8216733705
impostor,Training__Digital_Persona__Fake__Gelatine__019_1_4.png__8beeb6b7__019_1_4.png,125.0334651964
impostor,Training__Digital_Persona__Fake__Gelatine__019_1_9.png__ba0c849f__019_1_9.png,101.7043580518
impostor,Training__Digital_Persona__Fake__Gelatine__019_2_0.png__825a9943__019_2_0.png,25.6781886007
impostor,Training__Digital_Persona__Fake__Gelatine__019_2_4.png__bc39ff4e__019_2_4.png,48.0869735773
impostor,Training__Digital_Persona__Fake__Gelatine__019_2_9.png__e4265780__019_2_9.png,46.0624680438
impostor,Training__Digital_Persona__Fake__Gelatine__019_3_0.png__cbfa008b__019_3_0.png,42.6138958488
impostor,Training__Digital_Persona__Fake__Gelatine__019_3_4.png__6842c867__019_3_4.png,25.7268653687
impostor,Training__Digital_Persona__Fake__Gelatine__019_3_9.png__3c5cfced__019_3_9.png,19.2620713182
impostor,Training__Digital_Persona__Fake__Gelatine__019_4_0.png__4f21d4bb__019_4_0.png,3.3102484185
impostor,Training__Digital_Persona__Fake__Gelatine__019_4_4.png__839a0efa__019_4_4.png,4.2728317851
impostor,Training__Digital_Persona__Fake__Gelatine__019_4_9.png__e4067382__019_4_9.png,8.316978645
impostor,Training__Digital_Persona__Fake__Gelatine__019_5_0.png__0b0fd2ee__019_5_0.png,41.6682365017
impostor,Training__Digital_Persona__Fake__Gelatine__019_5_4.png__a42a0cfd__019_5_4.png,17.0845334792
impostor,Training__Digital_Persona__Fake__Gelatine__019_5_9.png__16b75aa1__019_5_9.png,32.1275613694
impostor,Training__Digital_Persona__Fake__Gelatine__019_6_0.png__8f61c489__019_6_0.png,13.1951845555
impostor,Training__Digital_Persona__Fake__Gelatine__019_6_4.png__190b3bb9__019_6_4.png,68.3478458494
impostor,Training__Digital_Persona__Fake__Gelatine__019_6_9.png__7c5ce474__019_6_9.png,23.8217551537
impostor,Training__Digital_Persona__Fake__Gelatine__019_7_0.png__affc9b44__019_7_0.png,27.7702700096
impostor,Training__Digital_Persona__Fake__Gelatine__019_7_4.png__ded73285__019_7_4.png,30.0624860133
impostor,Training__Digital_Persona__Fake__Gelatine__019_7_9.png__66c1d090__019_7_9.png,5.0735466839
impostor,Training__Digital_Persona__Fake__Gelatine__019_8_0.png__ed1be8df__019_8_0.png,1.6928856854
impostor,Training__Digital_Persona__Fake__Gelatine__019_8_4.png__60f560c1__019_8_4.png,5.9421758124
impostor,Training__Digital_Persona__Fake__Gelatine__019_8_9.png__8e231eea__019_8_9.png,1.250101728
impostor,Training__Digital_Persona__Fake__Gelatine__019_9_0.png__bdc909b2__019_9_0.png,1.4174284235
impostor,Training__Digital_Persona__Fake__Gelatine__019_9_4.png__dbe04549__019_9_4.png,7.8269947782
impostor,Training__Digital_Persona__Fake__Gelatine__019_9_9.png__bfb0d392__019_9_9.png,7.0804241143
impostor,Training__Digital_Persona__Fake__Latex__002_0_0.png__0a6f9148__002_0_0.png,99.1714014284
impostor,Training__Digital_Persona__Fake__Latex__002_0_4.png__f696863e__002_0_4.png,95.7920121027
impostor,Training__Digital_Persona__Fake__Latex__002_0_5.png__353f0120__002_0_5.png,111.9602622307
impostor,Training__Digital_Persona__Fake__Latex__002_0_9.png__3dd46715__002_0_9.png,87.3086166357
impostor,Training__Digital_Persona__Fake__Latex__002_1_0.png__2909c8fb__002_1_0.png,29.9370555341
impostor,Training__Digital_Persona__Fake__Latex__002_1_4.png__0ef6547f__002_1_4.png,19.3337647222
impostor,Training__Digital_Persona__Fake__Latex__002_1_5.png__eacaaa66__002_1_5.png,44.6226350072
impostor,Training__Digital_Persona__Fake__Latex__002_1_9.png__6373be55__002_1_9.png,17.3379524487
impostor,Training__Digital_Persona__Fake__Latex__002_2_0.png__18c7c271__002_2_0.png,70.4305237972
impostor,Training__Digital_Persona__Fake__Latex__002_2_4.png__2711a2fb__002_2_4.png,78.0965672436
impostor,Training__Digital_Persona__Fake__Latex__002_2_5.png__ab4ac103__002_2_5.png,87.1040657629
impostor,Training__Digital_Persona__Fake__Latex__002_2_9.png__b872fdd2__002_2_9.png,79.1545261999
impostor,Training__Digital_Persona__Fake__Latex__002_3_0.png__055ed983__002_3_0.png,20.2219953192
impostor,Training__Digital_Persona__Fake__Latex__002_3_4.png__8fe71f97__002_3_4.png,5.2867289386
impostor,Training__Digital_Persona__Fake__Latex__002_3_5.png__b8cedd96__002_3_5.png,3.0267432023
impostor,Training__Digital_Persona__Fake__Latex__002_3_9.png__3930e044__002_3_9.png,5.0614216188
impostor,Training__Digital_Persona__Fake__Latex__002_4_0.png__359f7118__002_4_0.png,44.1391400091
impostor,Training__Digital_Persona__Fake__Latex__002_4_4.png__26e04d28__002_4_4.png,44.6852348631
impostor,Training__Digital_Persona__Fake__Latex__002_4_5.png__bdd88a05__002_4_5.png,31.5730050396
impostor,Training__Digital_Persona__Fake__Latex__002_4_9.png__31668194__002_4_9.png,25.3077948773
impostor,Training__Digital_Persona__Fake__Latex__002_5_0.png__83b28254__002_5_0.png,104.0426048613
impostor,Training__Digital_Persona__Fake__Latex__002_5_4.png__87d61eb2__002_5_4.png,52.997187123
impostor,Training__Digital_Persona__Fake__Latex__002_5_5.png__69e84762__002_5_5.png,58.9814153159
impostor,Training__Digital_Persona__Fake__Latex__002_5_9.png__405f4419__002_5_9.png,38.5940257873
impostor,Training__Digital_Persona__Fake__Latex__002_6_0.png__6578179d__002_6_0.png,102.7503065649
impostor,Training__Digital_Persona__Fake__Latex__002_6_4.png__f58e1be1__002_6_4.png,79.2419442398
impostor,Training__Digital_Persona__Fake__Latex__002_6_5.png__28b4adfd__002_6_5.png,109.4504862397
impostor,Training__Digital_Persona__Fake__Latex__002_6_9.png__309c358d__002_6_9.png,72.0886582148
impostor,Training__Digital_Persona__Fake__Latex__002_7_0.png__802a3a18__002_7_0.png,107.2409895418
impostor,Training__Digital_Persona__Fake__Latex__002_7_4.png__b4d93919__002_7_4.png,112.1507337718
impostor,Training__Digital_Persona__Fake__Latex__002_7_5.png__87b65ce8__002_7_5.png,116.9255369957
impostor,Training__Digital_Persona__Fake__Latex__002_7_9.png__614d8be5__002_7_9.png,125.9480205748
impostor,Training__Digital_Persona__Fake__Latex__002_8_0.png__a8f24c10__002_8_0.png,71.5116402019
impostor,Training__Digital_Persona__Fake__Latex__002_8_4.png__452167c7__002_8_4.png,91.7230183212
impostor,Training__Digital_Persona__Fake__Latex__002_8_5.png__75456cfa__002_8_5.png,80.8478733829
impostor,Training__Digital_Persona__Fake__Latex__002_8_9.png__b19a1301__002_8_9.png,56.4092469931
impostor,Training__Digital_Persona__Fake__Latex__002_9_0.png__3aba94c2__002_9_0.png,77.313049276
impostor,Training__Digital_Persona__Fake__Latex__002_9_4.png__0c0e8433__002_9_4.png,88.2048805849
impostor,Training__Digital_Persona__Fake__Latex__002_9_5.png__97230f50__002_9_5.png,92.4642616026
impostor,Training__Digital_Persona__Fake__Latex__002_9_9.png__e751efb5__002_9_9.png,116.1725384618
impostor,Training__Digital_Persona__Fake__Latex__003_0_0.png__e88d366e__003_0_0.png,64.5198092931
impostor,Training__Digital_Persona__Fake__Latex__003_0_4.png__95745a99__003_0_4.png,1.5518757661
impostor,Training__Digital_Persona__Fake__Latex__003_0_9.png__d95fc5e0__003_0_9.png,7.6409940662
impostor,Training__Digital_Persona__Fake__Latex__003_1_0.png__50254f48__003_1_0.png,6.8423948308
impostor,Training__Digital_Persona__Fake__Latex__003_1_4.png__ce6888d8__003_1_4.png,2.7651701123
impostor,Training__Digital_Persona__Fake__Latex__003_1_9.png__d948bdbc__003_1_9.png,8.4780466579
impostor,Training__Digital_Persona__Fake__Latex__003_2_0.png__04c43b9c__003_2_0.png,2.7315098215
impostor,Training__Digital_Persona__Fake__Latex__003_2_4.png__6a06424d__003_2_4.png,2.6529459142
impostor,Training__Digital_Persona__Fake__Latex__003_2_9.png__486a11b5__003_2_9.png,7.2504414043
impostor,Training__Digital_Persona__Fake__Latex__003_3_0.png__ff866856__003_3_0.png,2.5356355902
impostor,Training__Digital_Persona__Fake__Latex__003_3_4.png__00718487__003_3_4.png,5.3117327611
impostor,Training__Digital_Persona__Fake__Latex__003_3_9.png__66c6309f__003_3_9.png,2.490050391
impostor,Training__Digital_Persona__Fake__Latex__003_4_0.png__3ed009b5__003_4_0.png,2.8271746103
impostor,Training__Digital_Persona__Fake__Latex__003_4_4.png__d668febb__003_4_4.png,3.8353685119
impostor,Training__Digital_Persona__Fake__Latex__003_4_9.png__8c457573__003_4_9.png,8.8307162826
impostor,Training__Digital_Persona__Fake__Latex__003_5_0.png__d8b41386__003_5_0.png,10.5151460172
impostor,Training__Digital_Persona__Fake__Latex__003_5_4.png__3fadd835__003_5_4.png,7.8044078494
impostor,Training__Digital_Persona__Fake__Latex__003_5_9.png__efd5cbe7__003_5_9.png,7.4896974648
impostor,Training__Digital_Persona__Fake__Latex__003_6_0.png__604da8ac__003_6_0.png,4.3052827866
impostor,Training__Digital_Persona__Fake__Latex__003_6_4.png__77fb49c3__003_6_4.png,4.8361226106
impostor,Training__Digital_Persona__Fake__Latex__003_6_9.png__11bba119__003_6_9.png,2.7547989389
impostor,Training__Digital_Persona__Fake__Latex__003_7_0.png__5bd63cd6__003_7_0.png,6.534045913
impostor,Training__Digital_Persona__Fake__Latex__003_7_4.png__b9244336__003_7_4.png,6.2888117782
impostor,Training__Digital_Persona__Fake__Latex__003_7_9.png__f0be2438__003_7_9.png,6.8604294047
impostor,Training__Digital_Persona__Fake__Latex__003_8_0.png__cf4a76d3__003_8_0.png,5.272504713
impostor,Training__Digital_Persona__Fake__Latex__003_8_4.png__ce62001f__003_8_4.png,5.9536064043
impostor,Training__Digital_Persona__Fake__Latex__003_8_9.png__9fcb0625__003_8_9.png,3.2596570394
impostor,Training__Digital_Persona__Fake__Latex__003_9_0.png__7899f951__003_9_0.png,1.2233367191
impostor,Training__Digital_Persona__Fake__Latex__003_9_4.png__bc85776a__003_9_4.png,4.9074090147
impostor,Training__Digital_Persona__Fake__Latex__003_9_9.png__4a71859e__003_9_9.png,0.3518908559
impostor,Training__Digital_Persona__Fake__Latex__008_0_0.png__5e5c151c__008_0_0.png,4.3992537816
impostor,Training__Digital_Persona__Fake__Latex__008_0_4.png__59688793__008_0_4.png,8.0266634372
impostor,Training__Digital_Persona__Fake__Latex__008_0_9.png__db17dfe8__008_0_9.png,4.3729558699
impostor,Training__Digital_Persona__Fake__Latex__008_1_0.png__90fc4831__008_1_0.png,2.3683685218
impostor,Training__Digital_Persona__Fake__Latex__008_1_4.png__dc1b8cb0__008_1_4.png,4.2600350049
impostor,Training__Digital_Persona__Fake__Latex__008_1_9.png__8b0c0ed9__008_1_9.png,2.2791319381
impostor,Training__Digital_Persona__Fake__Latex__008_2_0.png__b3774905__008_2_0.png,11.0055388507
impostor,Training__Digital_Persona__Fake__Latex__008_2_4.png__53161644__008_2_4.png,1.9449029168
impostor,Training__Digital_Persona__Fake__Latex__008_2_9.png__fd2e0da4__008_2_9.png,10.3047353286
impostor,Training__Digital_Persona__Fake__Latex__008_3_0.png__945efdc9__008_3_0.png,0.0
impostor,Training__Digital_Persona__Fake__Latex__008_3_4.png__dbb134be__008_3_4.png,1.0170636875
impostor,Training__Digital_Persona__Fake__Latex__008_3_9.png__592800f3__008_3_9.png,0.0193778931
impostor,Training__Digital_Persona__Fake__Latex__008_4_0.png__fab3690e__008_4_0.png,9.4554825012
impostor,Training__Digital_Persona__Fake__Latex__008_4_4.png__82889abb__008_4_4.png,2.6938534575
impostor,Training__Digital_Persona__Fake__Latex__008_4_9.png__05cb9da1__008_4_9.png,12.8215543712
impostor,Training__Digital_Persona__Fake__Latex__008_5_0.png__9575a9cb__008_5_0.png,22.7107715322
impostor,Training__Digital_Persona__Fake__Latex__008_5_4.png__b10a139e__008_5_4.png,21.6143475467
impostor,Training__Digital_Persona__Fake__Latex__008_5_9.png__225bc3ee__008_5_9.png,9.1327092446
impostor,Training__Digital_Persona__Fake__Latex__008_6_0.png__837e19aa__008_6_0.png,14.7429942699
impostor,Training__Digital_Persona__Fake__Latex__008_6_4.png__ba103b5d__008_6_4.png,4.1870971047
impostor,Training__Digital_Persona__Fake__Latex__008_6_9.png__c36ff0a1__008_6_9.png,20.7130508648
impostor,Training__Digital_Persona__Fake__Latex__008_7_0.png__4fad162d__008_7_0.png,3.7762851956
impostor,Training__Digital_Persona__Fake__Latex__008_7_4.png__e33a0f8e__008_7_4.png,10.0445953674
impostor,Training__Digital_Persona__Fake__Latex__008_7_9.png__f6bfab27__008_7_9.png,5.5365901343
impostor,Training__Digital_Persona__Fake__Latex__008_8_0.png__2cce8a63__008_8_0.png,18.8545519258
impostor,Training__Digital_Persona__Fake__Latex__008_8_4.png__72cc9443__008_8_4.png,9.6804484296
impostor,Training__Digital_Persona__Fake__Latex__008_8_9.png__ff639433__008_8_9.png,1.7648894109
impostor,Training__Digital_Persona__Fake__Latex__008_9_0.png__318c196e__008_9_0.png,2.4159953477
impostor,Training__Digital_Persona__Fake__Latex__008_9_4.png__6f0e51b0__008_9_4.png,5.5719455793
impostor,Training__Digital_Persona__Fake__Latex__008_9_9.png__b1636545__008_9_9.png,26.1847381652
impostor,Training__Digital_Persona__Fake__Latex__010_0_0.png__c9882b64__010_0_0.png,18.0578327254
impostor,Training__Digital_Persona__Fake__Latex__010_0_4.png__0d2a4d48__010_0_4.png,43.0011128034
impostor,Training__Digital_Persona__Fake__Latex__010_0_9.png__6a0155d8__010_0_9.png,40.8728113209
impostor,Training__Digital_Persona__Fake__Latex__010_1_0.png__c33e1fcd__010_1_0.png,10.5499340035
impostor,Training__Digital_Persona__Fake__Latex__010_1_4.png__c2fc8ba3__010_1_4.png,0.6001974616
impostor,Training__Digital_Persona__Fake__Latex__010_1_9.png__057f340b__010_1_9.png,12.338054347
impostor,Training__Digital_Persona__Fake__Latex__010_2_0.png__218a743b__010_2_0.png,11.3998185826
impostor,Training__Digital_Persona__Fake__Latex__010_2_4.png__1aa4b26a__010_2_4.png,51.1504600902
impostor,Training__Digital_Persona__Fake__Latex__010_2_9.png__e9b95040__010_2_9.png,0.6880917189
impostor,Training__Digital_Persona__Fake__Latex__010_3_0.png__15c5923f__010_3_0.png,26.7526078171
impostor,Training__Digital_Persona__Fake__Latex__010_3_4.png__1c61c68e__010_3_4.png,30.0414749572
impostor,Training__Digital_Persona__Fake__Latex__010_3_9.png__62fae783__010_3_9.png,36.4504565309
impostor,Training__Digital_Persona__Fake__Latex__010_4_0.png__226c2f7f__010_4_0.png,1.5132909763
impostor,Training__Digital_Persona__Fake__Latex__010_4_4.png__7edf903c__010_4_4.png,12.89272731
impostor,Training__Digital_Persona__Fake__Latex__010_4_9.png__226570f1__010_4_9.png,1.1191224369
impostor,Training__Digital_Persona__Fake__Latex__010_5_0.png__e04dc5aa__010_5_0.png,4.1162875681
impostor,Training__Digital_Persona__Fake__Latex__010_5_4.png__0262abea__010_5_4.png,29.4060338017
impostor,Training__Digital_Persona__Fake__Latex__010_5_9.png__39356658__010_5_9.png,6.4822053133
impostor,Training__Digital_Persona__Fake__Latex__010_6_0.png__76dc1dd3__010_6_0.png,13.4286127811
impostor,Training__Digital_Persona__Fake__Latex__010_6_4.png__1ec31f85__010_6_4.png,1.4707891837
impostor,Training__Digital_Persona__Fake__Latex__010_6_9.png__068c43cb__010_6_9.png,1.5213960424
impostor,Training__Digital_Persona__Fake__Latex__010_7_0.png__ac7b5885__010_7_0.png,0.0
impostor,Training__Digital_Persona__Fake__Latex__010_7_4.png__ea167dd6__010_7_4.png,1.0245249546
impostor,Training__Digital_Persona__Fake__Latex__010_7_9.png__a2bf9201__010_7_9.png,4.8659962369
impostor,Training__Digital_Persona__Fake__Latex__010_8_0.png__4fd07140__010_8_0.png,1.8783225814
impostor,Training__Digital_Persona__Fake__Latex__010_8_4.png__3b7df4c3__010_8_4.png,0.0
impostor,Training__Digital_Persona__Fake__Latex__010_8_9.png__b2a733ec__010_8_9.png,0.0
impostor,Training__Digital_Persona__Fake__Latex__010_9_0.png__72d04ff2__010_9_0.png,2.1226740734
impostor,Training__Digital_Persona__Fake__Latex__010_9_4.png__944cc437__010_9_4.png,2.3078483556
impostor,Training__Digital_Persona__Fake__Latex__010_9_9.png__7b67fb7b__010_9_9.png,0.0
impostor,Training__Digital_Persona__Fake__Latex__012_0_0.png__0e72c38e__012_0_0.png,15.5099816629
impostor,Training__Digital_Persona__Fake__Latex__012_0_4.png__72d6f803__012_0_4.png,0.7553562931
impostor,Training__Digital_Persona__Fake__Latex__012_0_9.png__deddda5e__012_0_9.png,4.9973216385
impostor,Training__Digital_Persona__Fake__Latex__012_1_0.png__14398188__012_1_0.png,24.819136151
impostor,Training__Digital_Persona__Fake__Latex__012_1_4.png__e8d4ef9a__012_1_4.png,32.363390134
impostor,Training__Digital_Persona__Fake__Latex__012_1_9.png__00f08828__012_1_9.png,9.0639439443
impostor,Training__Digital_Persona__Fake__Latex__012_2_0.png__6defc1b4__012_2_0.png,82.1580448371
impostor,Training__Digital_Persona__Fake__Latex__012_2_4.png__99509ae4__012_2_4.png,45.7300733579
impostor,Training__Digital_Persona__Fake__Latex__012_2_9.png__914b6090__012_2_9.png,33.5801570153
impostor,Training__Digital_Persona__Fake__Latex__012_3_0.png__0178023f__012_3_0.png,46.244049257
impostor,Training__Digital_Persona__Fake__Latex__012_3_4.png__e971786e__012_3_4.png,2.3511301305
impostor,Training__Digital_Persona__Fake__Latex__012_3_9.png__9b24c599__012_3_9.png,24.4830942104
impostor,Training__Digital_Persona__Fake__Latex__012_4_0.png__583859fd__012_4_0.png,38.9941407504
impostor,Training__Digital_Persona__Fake__Latex__012_4_4.png__3ec4bf63__012_4_4.png,29.7920883118
impostor,Training__Digital_Persona__Fake__Latex__012_4_9.png__6d76bdbd__012_4_9.png,36.2173323093
impostor,Training__Digital_Persona__Fake__Latex__012_5_0.png__20da5b29__012_5_0.png,8.6425254167
impostor,Training__Digital_Persona__Fake__Latex__012_5_4.png__0fbb216d__012_5_4.png,55.4848912983
impostor,Training__Digital_Persona__Fake__Latex__012_5_9.png__59c6e483__012_5_9.png,6.0429599703
impostor,Training__Digital_Persona__Fake__Latex__012_6_0.png__258caee3__012_6_0.png,123.9575731641
impostor,Training__Digital_Persona__Fake__Latex__012_6_4.png__d1657446__012_6_4.png,70.9367405502
impostor,Training__Digital_Persona__Fake__Latex__012_6_9.png__79969465__012_6_9.png,58.8335674524
impostor,Training__Digital_Persona__Fake__Latex__012_7_0.png__b232289f__012_7_0.png,52.9254096651
impostor,Training__Digital_Persona__Fake__Latex__012_7_4.png__ea0c11af__012_7_4.png,76.9505165887
impostor,Training__Digital_Persona__Fake__Latex__012_7_9.png__4e22a75e__012_7_9.png,36.5733494739
impostor,Training__Digital_Persona__Fake__Latex__012_8_0.png__132fd644__012_8_0.png,32.8858164532
impostor,Training__Digital_Persona__Fake__Latex__012_8_4.png__aeea75e8__012_8_4.png,35.1810888774
impostor,Training__Digital_Persona__Fake__Latex__012_8_9.png__9a41898c__012_8_9.png,39.9505416883
impostor,Training__Digital_Persona__Fake__Latex__012_9_0.png__4fc2187b__012_9_0.png,14.8539463861
impostor,Training__Digital_Persona__Fake__Latex__012_9_4.png__2e3b97b0__012_9_4.png,1.7415035183
impostor,Training__Digital_Persona__Fake__Latex__012_9_9.png__efaac0f1__012_9_9.png,4.3701678248
